10.000000,10.000000,27084.612546
10.000000,510.000000,193422.847840
10.000000,1010.000000,272197.024040
10.000000,1510.000000,332821.336043
10.000000,2010.000000,383990.707642
10.000000,2510.000000,429101.020023
10.000000,3010.000000,469900.529064
10.000000,3510.000000,507430.122327
10.000000,4010.000000,542369.017251
10.000000,4510.000000,575189.510252
10.000000,5010.000000,606235.758211
10.000000,5510.000000,635767.737749
10.000000,6010.000000,663987.528642
10.000000,6510.000000,691055.902241
10.000000,7010.000000,717103.257455
10.000000,7510.000000,742237.093981
10.000000,8010.000000,766547.275457
10.000000,8510.000000,790109.832454
10.000000,9010.000000,812989.771873
10.000000,9510.000000,835243.192729
10.000000,10010.000000,856918.906799
10.000000,10510.000000,878059.698802
10.000000,11010.000000,898703.319505
10.000000,11510.000000,918883.277853
10.000000,12010.000000,938629.479693
10.000000,12510.000000,957968.747913
10.000000,13010.000000,976925.249857
10.000000,13510.000000,995520.851433
10.000000,14010.000000,1013775.412735
10.000000,14510.000000,1031707.036564
10.000000,15010.000000,1049332.278702
10.000000,15510.000000,1066666.326906
10.000000,16010.000000,1083723.154125
10.000000,16510.000000,1100515.650327
10.000000,17010.000000,1117055.736499
10.000000,17510.000000,1133354.463650
10.300000,10.000000,23589.708787
10.300000,510.000000,168464.246608
10.300000,1010.000000,237073.681394
10.300000,1510.000000,289875.246329
10.300000,2010.000000,334441.902965
10.300000,2510.000000,373731.339980
10.300000,3010.000000,409266.224489
10.300000,3510.000000,441953.131601
10.300000,4010.000000,472383.634937
10.300000,4510.000000,500969.087451
10.300000,5010.000000,528009.237235
10.300000,5510.000000,553730.514447
10.300000,6010.000000,578308.923202
10.300000,6510.000000,601884.489482
10.300000,7010.000000,624570.785983
10.300000,7510.000000,646461.441022
10.300000,8010.000000,667634.722549
10.300000,8510.000000,688156.850418
10.300000,9010.000000,708084.443270
10.300000,9510.000000,727466.361302
10.300000,10010.000000,746345.117791
10.300000,10510.000000,764757.976667
10.300000,11010.000000,782737.817471
10.300000,11510.000000,800313.825274
10.300000,12010.000000,817512.046975
10.300000,12510.000000,834355.844333
10.300000,13010.000000,850866.266224
10.300000,13510.000000,867062.357055
10.300000,14010.000000,882961.414246
10.300000,14510.000000,898579.204673
10.300000,15010.000000,913930.147821
10.300000,15510.000000,929027.471671
10.300000,16010.000000,943883.346153
10.300000,16510.000000,958508.997959
10.300000,17010.000000,972914.809834
10.300000,17510.000000,987110.406803
10.600000,10.000000,20545.774479
10.600000,510.000000,146726.212001
10.600000,1010.000000,206482.526445
10.600000,1510.000000,252470.762993
10.600000,2010.000000,291286.694865
10.600000,2510.000000,325506.360989
10.600000,3010.000000,356455.948868
10.600000,3510.000000,384925.052345
10.600000,4010.000000,411428.910460
10.600000,4510.000000,436325.796626
10.600000,5010.000000,459876.780497
10.600000,5510.000000,482279.074478
10.600000,6010.000000,503685.971731
10.600000,6510.000000,524219.429779
10.600000,7010.000000,543978.366295
10.600000,7510.000000,563044.328127
10.600000,8010.000000,581485.483804
10.600000,8510.000000,599359.508404
10.600000,9010.000000,616715.714696
10.600000,9510.000000,633596.658129
10.600000,10010.000000,650039.366217
10.600000,10510.000000,666076.294482
10.600000,11010.000000,681736.079806
10.600000,11510.000000,697044.141320
10.600000,12010.000000,712023.164924
10.600000,12510.000000,726693.497857
10.600000,13010.000000,741073.472920
10.600000,13510.000000,755179.677100
10.600000,14010.000000,769027.175817
10.600000,14510.000000,782629.701445
10.600000,15010.000000,795999.812828
10.600000,15510.000000,809149.031058
10.600000,16010.000000,822087.955696
10.600000,16510.000000,834826.364785
10.600000,17010.000000,847373.301314
10.600000,17510.000000,859737.148330
10.900000,10.000000,17894.618086
10.900000,510.000000,127793.173414
10.900000,1010.000000,179838.741616
10.900000,1510.000000,219892.816619
10.900000,2010.000000,253700.076105
10.900000,2510.000000,283504.155931
10.900000,3010.000000,310460.116996
10.900000,3510.000000,335255.666708
10.900000,4010.000000,358339.559461
10.900000,4510.000000,380023.838317
10.900000,5010.000000,400535.885414
10.900000,5510.000000,420047.465555
10.900000,6010.000000,438692.091488
10.900000,6510.000000,456575.983762
10.900000,7010.000000,473785.296061
10.900000,7510.000000,490391.052710
10.900000,8010.000000,506452.626010
10.900000,8510.000000,522020.248848
10.900000,9010.000000,537136.870846
10.900000,9510.000000,551839.556245
10.900000,10010.000000,566160.554659
10.900000,10510.000000,580128.133662
10.900000,11010.000000,593767.234934
