5.000000,10.000000,255149.905821
5.000000,510.000000,1822134.796108
5.000000,1010.000000,2564224.825544
5.000000,1510.000000,3135334.543024
5.000000,2010.000000,3617374.246249
5.000000,2510.000000,4042334.743459
5.000000,3010.000000,4426685.432569
5.000000,3510.000000,4780231.967140
5.000000,4010.000000,5109372.896982
5.000000,4510.000000,5418557.477887
5.000000,5010.000000,5711027.830602
5.000000,5510.000000,5989233.057968
5.000000,6010.000000,6255076.847122
5.000000,6510.000000,6510073.740300
5.000000,7010.000000,6755452.156954
5.000000,7510.000000,6992224.795131
5.000000,8010.000000,7221238.212827
5.000000,8510.000000,7443208.654010
5.000000,9010.000000,7658748.514469
5.000000,9510.000000,7868386.273476
5.000000,10010.000000,8072581.761083
5.000000,10510.000000,8271738.029587
5.000000,11010.000000,8466210.709099
5.000000,11510.000000,8656315.469737
5.000000,12010.000000,8842334.038723
5.000000,12510.000000,9024519.100379
5.000000,13010.000000,9203098.322514
5.000000,13510.000000,9378277.692338
5.000000,14010.000000,9550244.301344
5.000000,14510.000000,9719168.686472
5.000000,15010.000000,9885206.811030
5.000000,15510.000000,10048501.750887
5.000000,16010.000000,10209185.137822
5.000000,16510.000000,10367378.401461
5.000000,17010.000000,10523193.843117
5.000000,17510.000000,10676735.568542
5.300000,10.000000,222226.276065
5.300000,510.000000,1587013.051359
5.300000,1010.000000,2233346.442582
5.300000,1510.000000,2730762.208616
5.300000,2010.000000,3150601.235862
5.300000,2510.000000,3520726.353300
5.300000,3010.000000,3855481.806757
5.300000,3510.000000,4163407.963393
5.300000,4010.000000,4450077.727080
5.300000,4510.000000,4719366.237585
5.300000,5010.000000,4974097.264014
5.300000,5510.000000,5216403.885751
5.300000,6010.000000,5447944.144968
5.300000,6510.000000,5670037.152797
5.300000,7010.000000,5883752.817846
5.300000,7510.000000,6089973.163235
5.300000,8010.000000,6289435.510149
5.300000,8510.000000,6482763.681004
5.300000,9010.000000,6670491.050226
5.300000,9510.000000,6853077.904019
5.300000,10010.000000,7030924.737612
5.300000,10510.000000,7204382.594878
5.300000,11010.000000,7373761.216692
5.300000,11510.000000,7539335.540231
5.300000,12010.000000,7701350.939647
5.300000,12510.000000,7860027.493782
5.300000,13010.000000,8015563.493007
5.300000,13510.000000,8168138.344680
5.300000,14010.000000,8317914.998679
5.300000,14510.000000,8465041.986467
5.300000,15010.000000,8609655.146408
5.300000,15510.000000,8751879.092371
5.300000,16010.000000,8891828.470842
5.300000,16510.000000,9029609.042605
5.300000,17010.000000,9165318.618013
5.300000,17510.000000,9299047.869385
5.600000,10.000000,193550.993019
5.600000,510.000000,1382230.570691
5.600000,1010.000000,1945163.415811
5.600000,1510.000000,2378394.432777
5.600000,2010.000000,2744058.935504
5.600000,2510.000000,3066424.433306
5.600000,3010.000000,3357984.241897
5.600000,3510.000000,3626176.710047
5.600000,4010.000000,3875855.634068
5.600000,4510.000000,4110396.119572
5.600000,5010.000000,4332257.566610
5.600000,5510.000000,4543297.809643
5.600000,6010.000000,4744960.943017
5.600000,6510.000000,4938395.864490
5.600000,7010.000000,5124534.425494
5.600000,7510.000000,5304144.836043
5.600000,8010.000000,5477869.276040
5.600000,8510.000000,5646251.072086
5.600000,9010.000000,5809754.773886
5.600000,9510.000000,5968781.273957
5.600000,10010.000000,6123679.389060
5.600000,10510.000000,6274754.865623
5.600000,11010.000000,6422277.476667
