5.000000,10.000000,245795.131603
5.000000,510.000000,1755328.349197
5.000000,1010.000000,2470210.513350
5.000000,1510.000000,3020381.159231
5.000000,2010.000000,3484747.439028
5.000000,2510.000000,3894127.255315
5.000000,3010.000000,4264386.174745
5.000000,3510.000000,4604970.338030
5.000000,4010.000000,4922043.699614
5.000000,4510.000000,5219892.388515
5.000000,5010.000000,5501639.656907
5.000000,5510.000000,5769644.814131
5.000000,6010.000000,6025741.750855
5.000000,6510.000000,6271389.480392
5.000000,7010.000000,6507771.383627
5.000000,7510.000000,6735863.029213
5.000000,8010.000000,6956479.937087
5.000000,8510.000000,7170312.090967
5.000000,9010.000000,7377949.433863
5.000000,9510.000000,7579901.068973
5.000000,10010.000000,7776609.967215
5.000000,10510.000000,7968464.403445
5.000000,11010.000000,8155806.969009
5.000000,11510.000000,8338941.760350
5.000000,12010.000000,8518140.175489
5.000000,12510.000000,8693645.634373
5.000000,13010.000000,8865677.457636
5.000000,13510.000000,9034434.080207
5.000000,14010.000000,9200095.734088
5.000000,14510.000000,9362826.703680
5.000000,15010.000000,9522777.234081
5.000000,15510.000000,9680085.155447
5.000000,16010.000000,9834877.273432
5.000000,16510.000000,9987270.565587
5.000000,17010.000000,10137373.215830
5.000000,17510.000000,10285285.512993
5.300000,10.000000,214078.591680
5.300000,510.000000,1528826.950639
5.300000,1010.000000,2151463.233844
5.300000,1510.000000,2630641.793967
5.300000,2010.000000,3035087.881717
5.300000,2510.000000,3391642.765878
5.300000,3010.000000,3714124.776164
5.300000,3510.000000,4010761.156501
5.300000,4010.000000,4286920.486326
5.300000,4510.000000,4546335.827638
5.300000,5010.000000,4791727.419130
5.300000,5510.000000,5025150.133163
5.300000,6010.000000,5248201.221601
5.300000,6510.000000,5462151.431807
5.300000,7010.000000,5668031.445359
5.300000,7510.000000,5866690.946961
5.300000,8010.000000,6058840.224725
5.300000,8510.000000,6245080.229295
5.300000,9010.000000,6425924.779509
5.300000,9510.000000,6601817.285679
5.300000,10010.000000,6773143.559314
5.300000,10510.000000,6940241.773646
5.300000,11010.000000,7103410.313240
5.300000,11510.000000,7262914.035002
5.300000,12010.000000,7418989.316707
5.300000,12510.000000,7571848.168247
5.300000,13010.000000,7721681.609894
5.300000,13510.000000,7868662.471231
5.300000,14010.000000,8012947.727755
5.300000,14510.000000,8154680.465188
5.300000,15010.000000,8293991.541526
5.300000,15510.000000,8431001.001808
5.300000,16010.000000,8565819.289132
5.300000,16510.000000,8698548.286677
5.300000,17010.000000,8829282.218688
5.300000,17510.000000,8958108.433080
5.600000,10.000000,186454.637463
5.600000,510.000000,1331552.460171
5.600000,1010.000000,1873845.931912
5.600000,1510.000000,2291192.964134
5.600000,2010.000000,2643450.741220
5.600000,2510.000000,2953997.028369
5.600000,3010.000000,3234867.086291
5.600000,3510.000000,3493226.544088
5.600000,4010.000000,3733751.238457
5.600000,4510.000000,3959692.530113
5.600000,5010.000000,4173419.647650
5.600000,5510.000000,4376722.309874
5.600000,6010.000000,4570991.664847
5.600000,6510.000000,4757334.487132
5.600000,7010.000000,4936648.462754
5.600000,7510.000000,5109673.636072
5.600000,8010.000000,5277028.642098
5.600000,8510.000000,5439236.886906
5.600000,9010.000000,5596745.887946
5.600000,9510.000000,5749941.839410
5.600000,10010.000000,5899160.769037
5.600000,10510.000000,6044697.213369
5.600000,11010.000000,6186811.054466
5.600000,11510.000000,6325732.973025
5.600000,12010.000000,6461668.845459
